Seed,Score,Oops,BlueprintBrainstorm,InvisibleJoker,Hack,Fibonacci,8Ball,Negative
6AFRH5ZK,10,2,0,0,1,1,1,0
6AHL8V5E,10,2,1,0,1,1,1,0
6ALUXXYV,12,3,1,0,1,1,1,0
6AM7OW1R,11,2,1,0,1,1,1,0
6AO8X3LK,10,2,1,0,1,1,1,0
6ADWVKOX,12,1,1,0,1,1,1,2
6ADX167W,12,2,1,0,1,1,1,0
6ALIJUD3,12,2,1,0,2,1,1,0
6AJ5KGJL,10,2,1,0,1,1,1,0
6AD7RUYU,10,2,0,0,2,1,1,0
6AGPPIA7,10,1,1,0,1,1,1,0
6AM6UTR1,10,3,0,0,1,1,1,0
6AP32HB8,11,1,0,0,3,1,1,1
6AG36W75,12,1,0,0,3,1,1,0
6AKYZ4WT,11,1,2,0,1,1,1,1
6AE2LOOV,10,1,2,0,1,1,1,0
6AGNVH69,10,1,0,0,3,1,1,0
6AJT2VQO,10,2,1,0,1,1,1,0
6AGKOR1U,10,1,0,0,3,1,1,0
6AI74OMZ,10,1,1,0,2,1,1,0
6AKAM3V4,10,2,0,0,2,1,1,0
6ABSAWGQ,10,2,1,0,1,1,1,0
6ANAOPWO,10,1,0,0,3,1,1,0
6AIV3SGQ,11,2,0,0,2,1,1,1
6AIAZLWL,10,2,0,0,1,1,1,0
6AL9ASLF,10,2,1,0,1,1,1,0
6AG3NQB6,10,2,0,0,1,1,1,0
6AHHJ2H3,12,1,2,0,2,1,1,0
6AHUDL1N,11,2,0,0,2,1,1,0
6ALV1U8D,10,1,1,0,2,1,1,0
6AEUQ2TS,10,1,0,0,2,1,1,0
6AQ68EBO,10,2,1,0,1,1,1,0
6ALCEC1D,10,1,0,0,3,1,1,0
6AIJE7IS,10,2,0,0,2,1,1,0
6AH8D2XS,10,2,0,0,1,1,1,0
6AH2C2IX,11,1,1,0,2,1,1,1
6AHCLEX9,11,1,2,0,1,1,1,0
6AB3QTCX,10,2,0,0,2,1,1,0
6AH63PC6,10,1,0,0,3,1,1,0
6AMIKHFA,10,2,0,0,2,1,1,0
6AMXMVKU,11,1,1,0,2,1,1,0
6AKL43HB,10,1,0,0,2,1,1,0
6AIFI9X7,10,1,0,0,3,1,1,0
6AI4JHDT,11,2,1,0,1,1,1,1
6AN9N13Q,12,1,0,0,3,1,1,0
6AGB4ZXJ,12,3,1,0,1,1,1,0
6ACCGTPV,10,3,0,0,1,1,1,0
6AHF6EA6,11,1,0,0,3,1,1,0
6ALMZPXQ,10,2,1,0,1,1,1,0
6AHYQDM6,10,2,0,0,1,1,1,0
6AIQUDDW,10,2,0,0,2,1,1,0
6AFK11YT,10,1,1,0,2,1,1,0
6AN547U1,12,1,0,0,4,1,1,0
6AN153K1,10,1,1,0,2,1,1,0
6AOR3X1P,10,1,1,0,1,1,1,0
6AI42OQO,10,2,0,0,2,1,1,0
6AHPKG3V,12,2,2,0,1,1,1,0
6AFX7KRA,10,2,0,0,2,1,1,0
6AMXAOLC,10,2,1,0,1,1,1,0
6AGNIXUV,12,1,2,0,1,1,1,1
6AHPIPAJ,10,1,1,0,2,1,1,0
6ALS7K6O,10,3,0,0,1,1,1,0
6AGMBEVX,10,2,1,0,1,1,1,0
6AJIO749,13,2,1,0,2,1,1,1
6AF1JE7J,10,1,2,0,1,1,1,0
6AJ3ZLET,11,1,1,0,2,1,1,1
6AKOMXUU,11,2,1,0,1,1,1,1
6APM3VPT,10,1,2,0,1,1,1,0
6AOUBV16,10,1,2,0,1,1,1,0
6AJ14MHW,10,1,1,0,2,1,1,0
6APQANNI,11,1,1,0,2,1,1,1
6ADRW7V8,12,1,2,0,2,1,1,0
6AHG9VVW,11,1,2,0,1,1,1,1
6AI3EKJ5,10,1,2,0,1,1,1,0
6ALB7YE9,10,1,0,0,3,1,1,0
6AITITJX,11,3,0,0,1,1,1,1
6AIQDRLJ,10,2,1,0,1,1,1,0
6APUHCKC,10,3,0,0,1,1,1,0
6AHO4SPM,11,2,0,0,1,1,1,1
6AGVWJUC,10,1,1,0,2,1,1,0
6ADO4JAI,11,1,2,0,1,1,1,1
6AKU5JPB,10,1,2,0,1,1,1,0
6ALCZGR8,13,2,1,0,2,1,1,1
6AJ8JIDK,10,1,0,0,3,1,1,0
6ADZJU16,10,2,1,0,1,1,1,0
6AHM7NF3,10,1,1,0,1,1,1,0
6ANPPIMU,11,1,1,0,1,1,1,1
6AIFGGSJ,10,1,0,0,3,1,1,0
6ABTH5GS,10,1,1,0,2,1,1,0
6AIVP69B,10,1,0,0,2,1,1,0
6AQLFIOF,11,1,1,0,1,1,1,0
6AK9WK3F,11,1,2,0,1,1,1,0
6ALI1BDK,10,1,1,0,2,1,1,0
6AHSYEVG,11,1,0,0,3,1,1,1
6AF8LVUS,10,1,2,0,1,1,1,0
6AKEAF9V,12,1,0,0,3,1,1,1
6AHQQK1F,10,1,1,0,2,1,1,0
6AR4AMDB,10,2,1,0,1,1,1,0
6AI2BLUG,10,1,0,0,3,1,1,0
6AJS4CU5,12,2,1,0,1,1,1,1
6AP5XB7X,11,1,2,0,1,1,1,0
6AP6DL7D,10,1,1,0,2,1,1,0
6AJXH692,10,1,0,0,3,1,1,0
6ANHMV3S,10,2,0,0,2,1,1,0
6AETFDU6,10,1,1,0,1,1,1,0
6AJF9XMK,10,3,0,0,1,1,1,0
6AIYU86P,10,1,0,0,2,1,1,0
6AFHWL3B,10,2,0,0,2,1,1,0
6AHRKMEW,11,1,1,0,1,1,1,1
6ANO2KHH,10,1,1,0,1,1,1,0
6AP3U6AT,11,1,0,0,2,1,1,1
6AS4ZYOY,13,1,1,0,2,1,1,2
6AJF29OJ,11,1,2,0,1,1,1,1
6ALD9MRE,10,2,1,0,1,1,1,0
6AHKABZZ,10,2,1,0,1,1,1,0
6AHY81TK,10,1,2,0,1,1,1,0
6AJGSEN3,10,2,1,0,1,1,1,0
6AGS67R4,12,1,3,0,1,1,1,0
6AOXAYM3,10,1,0,0,3,1,1,0
6AGZI2JX,10,1,0,0,3,1,1,0
6AHBL36X,10,2,1,0,1,1,1,0
6AGIXJFD,10,2,1,0,1,1,1,0
6AER7BHA,12,2,1,0,1,1,1,0
6AIEU7UQ,10,2,1,0,1,1,1,0
6AHTBX2P,11,1,1,0,1,1,1,0
6AGHMNZN,12,1,1,0,2,1,1,0
6AIQOAZ2,10,3,0,0,1,1,1,0
6AGP78IC,10,2,0,0,2,1,1,0
6AHSNSNS,11,2,0,0,2,1,1,1
6AHXLK5S,10,2,0,0,2,1,1,0
6AI3YIB9,11,1,2,0,1,1,1,1
6AHTQVIG,12,3,1,0,1,1,1,0
6ALVLOI4,12,3,1,0,1,1,1,0
6ADA541K,11,1,0,0,3,1,1,1
6AJ3UXKH,10,2,0,0,1,1,1,0
6AJQNON5,10,2,0,0,1,1,1,0
6AG9AOGG,10,1,0,0,2,1,1,0
6AJX21TH,10,1,0,0,3,1,1,0
6AHTES6S,10,1,2,0,1,1,1,0
6ANEU4B4,10,1,1,0,2,1,1,0
6AP952C2,10,2,0,0,1,1,1,0
6AGVTHRD,10,1,0,0,3,1,1,0
6AH3AUU6,10,2,1,0,1,1,1,0
6AJKDOGY,13,3,0,0,2,1,1,1
6AGLIWTP,11,1,1,0,2,1,1,0
6AJSRA7B,10,1,1,0,1,1,1,0
6AGRAHOK,10,2,0,0,2,1,1,0
6AFQLNJR,10,2,0,0,1,1,1,0
6AE8VYHA,10,2,0,0,1,1,1,0
6AIFSQDD,11,1,0,0,3,1,1,0
6ALOWPLB,11,1,1,0,2,1,1,1
6AJH5PE2,10,2,0,0,2,1,1,0
6AFFORRR,10,1,1,0,1,1,1,0
6APPF9PX,10,2,0,0,2,1,1,0
6AI19XEO,10,1,0,0,2,1,1,0
6ALXYB16,11,2,0,0,2,1,1,1
6AEBUW8J,10,2,1,0,1,1,1,0
6AJVRQM9,10,2,1,0,1,1,1,0
6AFQLRH7,10,1,0,0,2,1,1,0
6AJSXB8D,12,3,1,0,1,1,1,0
6AJIXAD5,10,2,1,0,1,1,1,0
6AFNZ3EX,11,1,2,0,1,1,1,0
6AJB1FAP,10,2,0,0,2,1,1,0
6AN6929P,11,1,0,0,3,1,1,1
6AI77R6P,11,1,0,0,3,1,1,0
6AGFPDRK,10,2,1,0,1,1,1,0
6AGV7ZWU,10,1,1,0,2,1,1,0
6AEQD6SP,10,1,0,0,2,1,1,0
6AFVDETX,10,2,1,0,1,1,1,0
6ANND6JR,12,2,1,0,1,1,1,0
6AMZNA2F,10,2,1,0,1,1,1,0
6AMNMQYN,10,3,0,0,1,1,1,0
6AOC1G2J,10,2,0,0,2,1,1,0
6AL571DE,10,1,0,0,3,1,1,0
6AI6FB9B,10,1,2,0,1,1,1,0
6AI1891B,10,1,1,0,2,1,1,0
6AJUMRDE,10,1,2,0,1,1,1,0
6ADFUHAC,13,2,1,0,2,1,1,1
6AMUBWJ2,10,2,1,0,1,1,1,0
6ACEWDD1,10,2,1,0,1,1,1,0
6AHA8QP1,10,1,2,0,1,1,1,0
6AIWSEJO,12,1,1,0,3,1,1,0
6AGLRU41,10,1,1,0,2,1,1,0
6AMELJT7,12,2,0,0,2,1,1,0
6AGUZJ1F,10,2,1,0,1,1,1,0
6AOMUHKT,10,2,0,0,2,1,1,0
6AICD268,13,2,0,0,3,1,1,1
6AQXRVWL,11,2,1,0,1,1,1,0
6ACYOYAS,10,1,2,0,1,1,1,0
6AOOFLT4,10,1,1,0,2,1,1,0
6AKYSXE1,10,2,1,0,1,1,1,0
6AQZM3UZ,10,2,1,0,1,1,1,0
6AKOL6X6,10,1,0,0,3,1,1,0
6AJK63F2,10,2,1,0,1,1,1,0
6AHF6H5J,10,1,2,0,1,1,1,0
6AMHIS3Y,10,2,1,0,1,1,1,0
6AGYX48A,11,2,1,0,1,1,1,0
6ALXHLN8,10,2,0,0,1,1,1,0
6APSKAFP,11,2,1,0,1,1,1,1
6AM5DT5H,10,1,2,0,1,1,1,0
6AKIHAV6,11,1,2,0,1,1,1,1
6ACM68HE,12,1,1,0,2,1,1,1
6AN8F9XL,11,1,1,0,1,1,1,0
6AICG367,13,3,0,0,2,1,1,1
6AJEY9IT,12,1,2,0,1,1,1,0
6AIHW6K7,11,1,2,0,1,1,1,0
6ANOX3V9,11,1,1,0,1,1,1,1
6AHTDE8Y,10,2,1,0,1,1,1,0
6AF38XH6,10,1,0,0,3,1,1,0
6ALLCN2N,11,1,1,0,1,1,1,0
6AJMN8TW,10,2,1,0,1,1,1,0
6ANNZW1L,12,1,0,0,4,1,1,0
6APTV6G8,10,2,1,0,1,1,1,0
6AMLR7ED,10,1,0,0,3,1,1,0
6AJZNKNQ,10,2,0,0,2,1,1,0
6AME2ZET,11,3,0,0,1,1,1,0
6AJWE15S,10,1,1,0,1,1,1,0
6AQL96SB,11,2,0,0,1,1,1,1
6ADNMPU5,10,2,0,0,2,1,1,0
6AQ7JA3W,13,2,1,0,2,1,1,0
6ALO58IU,10,1,1,0,2,1,1,0
6ADBD7JZ,11,1,0,0,3,1,1,0
6APEYRC4,10,2,0,0,1,1,1,0
6AOWFEJ6,10,2,1,0,1,1,1,0
6ATMZ3P5,10,1,2,0,1,1,1,0
6AKQAZJP,10,2,1,0,1,1,1,0
6AIV3SC6,10,1,1,0,2,1,1,0
6AGNG2Y3,11,1,1,0,2,1,1,1
6AEISMQJ,10,1,1,0,2,1,1,0
6AODN7CU,10,1,2,0,1,1,1,0
6ADCGAXZ,12,2,2,0,1,1,1,0
6ANFI3YF,10,1,1,0,2,1,1,0
6APBTUIF,10,1,1,0,1,1,1,0
6AOPE7KQ,10,3,0,0,1,1,1,0
6AIJFLL8,12,3,1,0,1,1,1,0
6AO6FUEM,10,1,2,0,1,1,1,0
6AJLW1O7,13,3,0,0,2,1,1,1
6AIJINVW,11,1,0,0,2,1,1,1
6AMV46J9,10,1,1,0,2,1,1,0
6AJB65OZ,12,2,2,0,1,1,1,0
6AHWAT1L,10,2,0,0,1,1,1,0
6AJEFRZN,10,1,0,0,3,1,1,0
6AQD84VA,11,1,0,0,3,1,1,0
6AK37DEE,11,3,0,0,1,1,1,0
6AN3WXMU,10,1,0,0,2,1,1,0
6AKZGVKC,11,1,2,0,1,1,1,1
6AHPLV11,10,3,0,0,1,1,1,0
6AH4TE2E,10,3,0,0,1,1,1,0
6ALBWI9J,10,3,0,0,1,1,1,0
6AO4THSK,11,2,0,0,2,1,1,0
6ARMBQN6,10,2,0,0,2,1,1,0
6AQUW82W,11,1,1,0,1,1,1,0
6AFTBI9B,12,1,0,0,3,1,1,1
6APCKX5I,12,1,1,0,3,1,1,0
6AKTP9PA,14,4,1,0,1,1,1,0
6AQJRDJH,10,1,0,0,2,1,1,0
6AJ63TJQ,10,1,1,0,2,1,1,0
6AJ8BMAV,10,2,1,0,1,1,1,0
6AM7TOM6,10,2,0,0,2,1,1,0
6AHW7K34,11,1,1,0,2,1,1,0
6AI1HJNH,10,1,0,0,3,1,1,0
6APMKV7U,10,2,1,0,1,1,1,0
6ARXL4IZ,10,2,0,0,1,1,1,0
6AHMT2K2,10,1,1,0,1,1,1,0
6ALIPY3F,11,2,0,0,2,1,1,0
6AEU9F7P,10,1,0,0,3,1,1,0
6AP64O59,12,2,2,0,1,1,1,0
6AIB3TH4,10,3,0,0,1,1,1,0
6AKRQDAT,10,1,2,0,1,1,1,0
6AGLIT21,10,2,0,0,2,1,1,0
6AKKQTRM,10,1,0,0,2,1,1,0
6ANVNHKC,10,1,1,0,2,1,1,0
6AGQPJL7,10,1,1,0,1,1,1,0
6AP1KP6M,10,1,1,0,2,1,1,0
6AJY6KOH,12,1,1,0,3,1,1,0
6AIUNH49,10,1,1,0,2,1,1,0
6AJ4H7HE,11,2,1,0,1,1,1,1
6AK5CCB5,11,1,2,0,1,1,1,1
6ARYRDRO,10,2,1,0,1,1,1,0
6AIRXMW8,10,2,0,0,1,1,1,0
6AJ4OXYT,10,2,1,0,1,1,1,0
6AIL8IDW,10,1,1,0,1,1,1,0
6AKNVVOP,10,1,0,0,2,1,1,0
6AGSQ1ZH,11,2,0,0,2,1,1,0
6AILYHUL,10,1,1,0,2,1,1,0
6AIFOBUM,10,1,0,0,2,1,1,0
6AGH2WSL,12,1,1,0,2,1,1,0
6APQXIZC,11,2,1,0,1,1,1,0
6AIW8FVA,10,2,0,0,2,1,1,0
6AJMZC9K,10,1,1,0,1,1,1,0
6ALE3UGL,12,2,1,0,2,1,1,0
6AMPXR2K,10,2,0,0,2,1,1,0
6AR9EJ6T,10,1,2,0,1,1,1,0
6AJFTUGN,11,2,0,0,1,1,1,0
6ANLQL5F,10,3,0,0,1,1,1,0
6AH8M9HB,10,1,1,0,2,1,1,0
6AIU3JUQ,10,3,0,0,1,1,1,0
6ALJ1IUN,10,1,1,0,2,1,1,0
6AJ6NLLJ,10,1,0,0,3,1,1,0
6AULKJAB,10,1,2,0,1,1,1,0
6AR1YN86,10,3,0,0,1,1,1,0
6AK6C8IM,10,2,0,0,2,1,1,0
6AJ9U99P,10,2,1,0,1,1,1,0
6AMN4OZI,10,2,1,0,1,1,1,0
6AL9OH2H,11,3,0,0,1,1,1,0
6ALBUWSO,12,1,3,0,1,1,1,0
6AIF2UBK,10,1,0,0,2,1,1,0
6AEKLB95,11,2,1,0,1,1,1,1
6AKWPLOU,10,1,2,0,1,1,1,0
6AORNVHE,10,1,0,0,3,1,1,0
6ALEEMNA,10,3,0,0,1,1,1,0
6APWX4AP,10,1,2,0,1,1,1,0
6AOUYWPW,10,1,1,0,2,1,1,0
6AJFZRNI,10,1,1,0,2,1,1,0
6ACZNJH3,10,2,0,0,2,1,1,0
6AH2Z557,10,2,1,0,1,1,1,0
6AJKC4XM,13,1,2,0,1,1,1,2
6AM6OTUX,10,1,1,0,1,1,1,0
6AK5T1A6,10,1,2,0,1,1,1,0
6AHT8QJ3,10,2,1,0,1,1,1,0
6APL3Y4L,13,1,1,0,3,1,1,1
6AH6WH6J,10,2,1,0,1,1,1,0
6AHLAI3I,10,1,0,0,2,1,1,0
6AR35YWA,10,1,2,0,1,1,1,0
6AQ17P31,10,1,2,0,1,1,1,0
6AKC8NCM,11,1,0,0,3,1,1,1
6AHEQE3S,10,2,1,0,1,1,1,0
6AJVLF6Z,10,2,1,0,1,1,1,0
6AHMF91L,10,1,2,0,1,1,1,0
6AILTLSC,11,3,0,0,1,1,1,1
6AGBHB4X,10,3,0,0,1,1,1,0
6AL387IM,10,1,2,0,1,1,1,0
6AI6PZGQ,12,2,0,0,3,1,1,0
6AHVW3AC,10,3,0,0,1,1,1,0
6AP6OKRI,10,1,1,0,2,1,1,0
6AJZV519,12,1,2,0,1,1,1,1
6AS1UWT9,10,2,0,0,1,1,1,0
6AKAP4N7,10,1,0,0,3,1,1,0
6AKANLP6,10,1,2,0,1,1,1,0
6AOUALBT,12,2,2,0,1,1,1,0
6ALADVCM,10,2,0,0,2,1,1,0
6AII4QHF,10,1,0,0,3,1,1,0
6AGPA93V,10,1,1,0,2,1,1,0
6AK12DSU,11,2,0,0,2,1,1,1
6AJS4243,10,2,0,0,2,1,1,0
6AGVV8C2,12,1,2,0,2,1,1,0
6AP1QS3Z,10,1,1,0,1,1,1,0
6AMBU5JS,12,1,2,0,1,1,1,1
6ALN3OAB,10,1,1,0,2,1,1,0
6APQOKS3,10,1,1,0,2,1,1,0
6AGQBVXQ,10,2,1,0,1,1,1,0
6AJCFBFX,10,1,2,0,1,1,1,0
6AI42Q3U,10,1,2,0,1,1,1,0
6AJY6QX3,10,1,1,0,2,1,1,0
6AJQ42QY,10,1,0,0,3,1,1,0
6AIF2UIW,10,2,1,0,1,1,1,0
6AK51LEM,10,2,1,0,1,1,1,0
6AHL5RFR,10,3,0,0,1,1,1,0
6AG1WC63,10,2,0,0,1,1,1,0
6AM1XCKD,10,2,0,0,2,1,1,0
6AJ65AWR,13,1,1,0,3,1,1,0
6AILJ1YY,12,3,1,0,1,1,1,0
6AIXHY82,11,2,1,0,1,1,1,0
6ALJW431,12,3,1,0,1,1,1,0
6AJUXEMN,11,2,1,0,1,1,1,1
6APUNQJL,11,1,1,0,1,1,1,0
6AU3YFIS,10,1,1,0,1,1,1,0
6AH2DSTY,10,2,0,0,2,1,1,0
6AD98B7Z,10,2,0,0,2,1,1,0
6AK3MKZN,10,1,2,0,1,1,1,0
6AOGBHSZ,12,2,1,0,2,1,1,0
6AJRQXI4,10,2,1,0,1,1,1,0
6AHCZ8AR,11,1,0,0,2,1,1,0
6AQ5J1IA,11,1,2,0,1,1,1,0
6ASSC95Y,11,3,0,0,1,1,1,1
6AKOZ6OA,12,1,2,0,2,1,1,0
6AJT1A27,10,2,0,0,2,1,1,0
6AHN7R7I,10,1,0,0,2,1,1,0
6ALBUQ5J,10,2,1,0,1,1,1,0
6AMQ9NGD,10,1,2,0,1,1,1,0
6AKRQCRK,10,1,2,0,1,1,1,0
6AH7FYYK,10,1,2,0,1,1,1,0
6AMYN2SM,12,1,3,0,1,1,1,0
6AHPWLZL,10,2,0,0,1,1,1,0
6AR6OQ7X,13,2,0,0,2,1,1,2
6AHH5FOL,10,2,0,0,1,1,1,0
6ANUFT97,10,1,0,0,3,1,1,0
6AM4IFGM,11,1,0,0,2,1,1,1
6AIYJH1Q,11,2,0,0,2,1,1,1
6ASA6DIB,10,1,0,0,2,1,1,0
6AKLVJYL,10,2,1,0,1,1,1,0
6AP48OSF,10,1,1,0,1,1,1,0
6APDYQNK,10,2,1,0,1,1,1,0
6AK3HU3R,11,2,1,0,1,1,1,1
6AP7GSP1,11,2,0,0,1,1,1,1
6ALUARNH,11,1,1,0,2,1,1,0
6ALYQSA1,11,2,1,0,1,1,1,1
6AP1KN8Z,10,1,1,0,1,1,1,0
6AO9ACDL,10,1,1,0,2,1,1,0
6ATAVOA8,10,1,0,0,3,1,1,0
6AGIDQ2K,10,2,1,0,1,1,1,0
6ANEJ9XX,10,1,0,0,3,1,1,0
6AJGHJSS,10,2,0,0,1,1,1,0
6AGD3XVJ,10,3,0,0,1,1,1,0
6AJV4U5B,10,1,1,0,2,1,1,0
6AK1HSB8,10,1,1,0,2,1,1,0
6AK9G14X,10,1,2,0,1,1,1,0
6AL75R6Z,10,2,0,0,2,1,1,0
6AFWO4TR,10,2,1,0,1,1,1,0
6APUP7RQ,10,2,1,0,1,1,1,0
6ANG8ZY1,10,3,0,0,1,1,1,0
6AVDXWQY,10,3,0,0,1,1,1,0
6AR9J297,10,2,1,0,1,1,1,0
6AJ5S6L2,14,2,2,0,1,1,1,0
6AKS58PK,10,1,2,0,1,1,1,0
6AKJY8HD,10,1,1,0,2,1,1,0
6AIXHSAZ,10,1,1,0,1,1,1,0
6AL1CJBI,10,1,2,0,1,1,1,0
6AQQMBEO,10,1,1,0,2,1,1,0
6ATYOKC7,11,3,0,0,1,1,1,0
6ALS2UC9,12,2,1,0,2,1,1,0
6ANDKMVA,10,1,1,0,1,1,1,0
6AQMCIGE,10,2,0,0,2,1,1,0
6APG35ME,12,4,0,0,1,1,1,0
6AFEXMCB,12,1,1,0,3,1,1,0
6AQMWDX9,13,3,0,0,2,1,1,1
6AP9QKLF,10,1,1,0,2,1,1,0
6ANENUCO,10,1,1,0,2,1,1,0
6AIJB21A,10,2,1,0,1,1,1,0
6AJ6ENI2,10,1,1,0,1,1,1,0
6AQUQ2Z9,10,1,1,0,1,1,1,0
6AI9ILL1,11,1,1,0,2,1,1,1
6AOHTUJL,10,1,0,0,3,1,1,0
6AKHCHHH,13,2,2,0,1,1,1,1
6AI5I3IN,10,1,1,0,2,1,1,0
6APIN55K,10,2,0,0,2,1,1,0
6AQ87DFP,10,2,1,0,1,1,1,0
6AR57T48,11,2,1,0,1,1,1,1
6AT1L59H,10,1,1,0,2,1,1,0
6ARMSQWK,12,1,2,0,1,1,1,2
6AKK5G1B,10,1,1,0,2,1,1,0
6AKH6C8S,11,1,1,0,2,1,1,0
6ASK4U8R,10,2,1,0,1,1,1,0
6AJV7TU2,10,1,1,0,1,1,1,0
6ANXYNQ7,10,1,1,0,2,1,1,0
6AQ7GBWD,14,2,0,0,3,1,1,2
6AL7GM8S,11,2,1,0,1,1,1,1
6AKLA2BS,12,1,2,0,1,1,1,0
6APRDZPN,10,1,0,0,3,1,1,0
6ANY5LXW,10,1,1,0,2,1,1,0
6AT1L6DD,10,2,0,0,1,1,1,0
6ARGDY4W,11,2,0,0,2,1,1,1
6AIBZT24,11,1,2,0,1,1,1,1
6AE56ZOH,13,2,1,0,1,1,1,1
6ANJ9JO6,10,1,0,0,2,1,1,0
6AKWTZYJ,11,1,0,0,2,1,1,1
6AKQDWUA,10,2,0,0,2,1,1,0
6AKSKJP5,10,1,2,0,1,1,1,0
6ARU2C4Y,10,1,0,0,2,1,1,0
6APTTLX6,10,3,0,0,1,1,1,0
6AMDPZ5Y,10,1,0,0,3,1,1,0
6AL8OEAQ,10,1,1,0,2,1,1,0
6ART8FFQ,10,2,0,0,2,1,1,0
6ANZ1AFX,10,1,0,0,2,1,1,0
6AQMUZ65,10,2,1,0,1,1,1,0
6AOQIXFY,10,1,2,0,1,1,1,0
6AKCNX2A,10,1,2,0,1,1,1,0
6AMR9OXV,10,1,2,0,1,1,1,0
6ALD53Q5,10,1,1,0,2,1,1,0
6ASJDQR5,11,2,1,0,1,1,1,1
6AQ23CKU,11,1,2,0,1,1,1,1
6AK4O7O2,10,1,2,0,1,1,1,0
6AU413UR,11,3,0,0,1,1,1,1
6AJH3VSF,10,1,1,0,2,1,1,0
6ARR1WT6,11,1,0,0,2,1,1,1
6ANYYOL1,11,3,0,0,1,1,1,0
6AQB6DJ7,13,2,2,0,1,1,1,1
6AIP8T4Q,10,2,1,0,1,1,1,0
6AM7LTI9,10,1,1,0,2,1,1,0
6AQV98VH,10,1,1,0,1,1,1,0
6AJRWZYT,11,2,0,0,2,1,1,0
6AS58M4B,11,1,2,0,1,1,1,0
6AMGOR1F,10,1,1,0,1,1,1,0
6AMD7N5Q,10,1,1,0,1,1,1,0
6AP9IUW7,10,1,1,0,1,1,1,0
6AW7FDEM,11,2,1,0,1,1,1,1
6AKKHP18,10,1,1,0,2,1,1,0
6AI8AWDJ,10,1,1,0,2,1,1,0
6APPBY5I,12,2,0,0,3,1,1,0
6ASG2M4N,10,2,0,0,2,1,1,0
6AL3238D,10,1,1,0,2,1,1,0
6AMB75D9,10,2,0,0,1,1,1,0
6AIUFP6X,10,2,0,0,2,1,1,0
6AKATQX9,10,1,2,0,1,1,1,0
6AJP6O2O,11,2,1,0,1,1,1,1
6AKW441Q,10,1,1,0,2,1,1,0
6AK25JH3,12,1,1,0,2,1,1,0
6AMX6147,10,2,0,0,1,1,1,0
6AKINHUP,12,1,2,0,1,1,1,1
6AMN5YOB,10,1,1,0,2,1,1,0
6ALH1C3Q,11,1,0,0,2,1,1,1
6AHLRFPN,10,1,2,0,1,1,1,0
6AM6OOUU,10,1,0,0,2,1,1,0
6AMMBYJ2,12,2,0,0,3,1,1,0
6AM44KH1,10,1,1,0,2,1,1,0
6AUD5L5L,10,2,0,0,2,1,1,0
6AILD3BG,10,1,0,0,2,1,1,0
6AKNRC8E,10,2,1,0,1,1,1,0
6AOSHO51,11,1,0,0,2,1,1,0
6AIYC1H3,10,1,0,0,3,1,1,0
6AH1POHK,10,1,1,0,2,1,1,0
6ALXJ4WS,10,1,1,0,2,1,1,0
6AH6OYWQ,11,2,0,0,1,1,1,1
6AMCR8US,11,2,0,0,2,1,1,1
6ANSUT9X,10,2,1,0,1,1,1,0
6AOIHWMH,11,2,0,0,2,1,1,1
6ALGQY8F,10,1,0,0,3,1,1,0
6AMNUPEU,10,1,1,0,2,1,1,0
6AMW1G1P,10,1,2,0,1,1,1,0
6ANDYGRI,10,1,2,0,1,1,1,0
6AKMYPSM,10,1,2,0,1,1,1,0
6ASONT2T,10,3,0,0,1,1,1,0
6AIIZEOK,10,2,0,0,2,1,1,0
6AK5OK1J,10,2,1,0,1,1,1,0
6ALQ8OSC,11,2,0,0,2,1,1,0
6AUND7QK,13,2,1,0,1,1,1,1
6AJ5P8S3,10,2,0,0,2,1,1,0
6ALC7ZWY,10,2,1,0,1,1,1,0
6AMA3Z4H,10,2,1,0,1,1,1,0
6AP8N76J,10,1,0,0,2,1,1,0
6AK9TR8I,10,2,0,0,1,1,1,0
6ALI5VH8,12,2,1,0,2,1,1,0
6ATTGEPY,12,1,2,0,2,1,1,0
6AJ8JH2Q,10,1,1,0,2,1,1,0
6ANSROKM,12,2,1,0,2,1,1,0
6AS6GG74,10,3,0,0,1,1,1,0
6AKXPONJ,10,2,1,0,1,1,1,0
6AWYI84H,10,1,1,0,2,1,1,0
6AKEAGNL,10,1,1,0,2,1,1,0
6AQAQ2NV,11,1,1,0,2,1,1,0
6ASY2G8J,10,1,1,0,1,1,1,0
6AT7P583,10,2,0,0,2,1,1,0
6AFYDYXX,11,2,0,0,2,1,1,1
6ASVOW54,10,1,1,0,1,1,1,0
6ALM9KEI,10,2,1,0,1,1,1,0
6ARL46KM,10,1,0,0,3,1,1,0
6AIKTNLS,10,1,2,0,1,1,1,0
6AR1D94J,11,1,2,0,1,1,1,0
6AJXFMKU,10,1,2,0,1,1,1,0
6AQVARB8,11,1,2,0,1,1,1,1
6AIVNTDN,10,2,0,0,2,1,1,0
6AKC8KX9,11,2,1,0,1,1,1,1
6ANOMD4Q,10,1,0,0,3,1,1,0
6AGWZOHJ,10,1,1,0,2,1,1,0
6AOW3AR7,11,2,0,0,2,1,1,0
6AO8NZD6,14,2,2,0,1,1,1,2
6ALPVFSM,10,2,0,0,2,1,1,0
6AINX71Q,10,1,0,0,3,1,1,0
6ARKENKR,10,1,1,0,1,1,1,0
6ASPJC6X,12,2,1,0,1,1,1,0
6AS287JX,10,2,0,0,2,1,1,0
